expense_id,user_id,category,amount,currency,description,date,location,tags
exp1502,user_002,NIGHTLIFE,67.16,USD,Bar/Club in Downtown,2024-02-11,Downtown,nightlife
exp1503,user_003,NIGHTLIFE,66.15,USD,Bar/Club in Downtown,2024-02-12,Downtown,nightlife
exp1504,user_004,DINING,29.73,USD,Dining experience in Midtown,2024-02-13,Midtown,meal
exp1505,user_005,DINING,24.65,USD,Dining experience in Midtown,2024-02-14,Midtown,meal
exp1506,user_006,NIGHTLIFE,46.19,USD,Bar/Club in Arts District,2024-02-15,Arts District,nightlife
exp1507,user_007,NIGHTLIFE,51.42,USD,Bar/Club in Old Town,2024-02-16,Old Town,nightlife
exp1508,user_008,FOOD,16.08,USD,Dessert in Arts District,2024-02-17,Arts District,meal
exp1509,user_009,ACCOMMODATION,169.37,USD,Hotel/Hostel in Midtown,2024-02-18,Midtown,travel
exp1510,user_010,FOOD,14.53,USD,Snack in Midtown,2024-02-19,Midtown,meal
exp1511,user_011,FOOD,70.58,USD,Lunch at restaurant in Suburban,2024-02-20,Suburban,meal
exp1512,user_012,SHOPPING,60.61,USD,Shopping in Chinatown,2024-02-21,Chinatown,shopping
exp1513,user_013,TRANSPORT,21.85,USD,Taxi/Bus/Train rides in Downtown,2024-02-22,Downtown,travel
exp1514,user_014,ACTIVITIES,183.62,USD,Tour/Adventure activity in Harbor,2024-02-23,Harbor,activities
exp1515,user_015,NIGHTLIFE,16.96,USD,Bar/Club in Plaza District,2024-02-24,Plaza District,nightlife
exp1516,user_016,ACCOMMODATION,232.82,USD,Hotel/Hostel in Suburban,2024-02-25,Suburban,travel
exp1517,user_017,TRANSPORT,19.4,USD,Taxi/Bus/Train rides in Old Town,2024-02-26,Old Town,travel
exp1518,user_018,NIGHTLIFE,70.54,USD,Bar/Club in Uptown,2024-02-27,Uptown,nightlife
exp1519,user_019,TRANSPORT,51.38,USD,Taxi/Bus/Train rides in Chinatown,2024-02-28,Chinatown,travel
exp1520,user_020,ENTERTAINMENT,24.7,USD,Concert/Movie/Show in Arts District,2024-02-29,Arts District,entertainment
exp1521,user_021,ACTIVITIES,81.97,USD,Tour/Adventure activity in Chinatown,2024-03-01,Chinatown,activities
exp1522,user_022,DINING,63.08,USD,Dining experience in Suburban,2024-03-02,Suburban,meal
exp1523,user_023,FOOD,75.14,USD,Dessert in Plaza District,2024-03-03,Plaza District,meal
exp1524,user_024,ACTIVITIES,111.63,USD,Tour/Adventure activity in Old Town,2024-03-04,Old Town,activities
exp1525,user_025,NIGHTLIFE,87.07,USD,Bar/Club in Old Town,2024-03-05,Old Town,nightlife
exp1526,user_026,FOOD,37.89,USD,Dessert in Midtown,2024-03-06,Midtown,meal
exp1527,user_027,ACTIVITIES,151.94,USD,Tour/Adventure activity in Arts District,2024-03-07,Arts District,activities
exp1528,user_028,ACCOMMODATION,189.49,USD,Hotel/Hostel in Harbor,2024-03-08,Harbor,travel
exp1529,user_029,ACTIVITIES,115.73,USD,Tour/Adventure activity in Chinatown,2024-03-09,Chinatown,activities
exp1530,user_030,SHOPPING,38.48,USD,Shopping in Beach Area,2024-03-10,Beach Area,shopping
exp1531,user_031,SHOPPING,39.06,USD,Shopping in Harbor,2024-03-11,Harbor,shopping
exp1532,user_032,ACTIVITIES,187.54,USD,Tour/Adventure activity in Beach Area,2024-03-12,Beach Area,activities
exp1533,user_033,FOOD,18.9,USD,Lunch at restaurant in Harbor,2024-03-13,Harbor,meal
exp1534,user_034,SHOPPING,146.38,USD,Shopping in Harbor,2024-03-14,Harbor,shopping
exp1535,user_035,DINING,32.92,USD,Dining experience in Harbor,2024-03-15,Harbor,meal
exp1536,user_036,ACCOMMODATION,78.47,USD,Hotel/Hostel in Chinatown,2024-03-16,Chinatown,travel
exp1537,user_037,ACTIVITIES,100.27,USD,Tour/Adventure activity in Midtown,2024-03-17,Midtown,activities
exp1538,user_038,ENTERTAINMENT,16.53,USD,Concert/Movie/Show in Plaza District,2024-03-18,Plaza District,entertainment
exp1539,user_039,TRANSPORT,27.58,USD,Taxi/Bus/Train rides in Old Town,2024-03-19,Old Town,travel
exp1540,user_040,DINING,32.01,USD,Dining experience in Beach Area,2024-03-20,Beach Area,meal
exp1541,user_041,ACCOMMODATION,81.28,USD,Hotel/Hostel in Harbor,2024-03-21,Harbor,travel
exp1542,user_042,FOOD,45.99,USD,Street food in Plaza District,2024-03-22,Plaza District,meal
exp1543,user_043,NIGHTLIFE,73.17,USD,Bar/Club in Uptown,2024-03-23,Uptown,nightlife
exp1544,user_044,SHOPPING,36.47,USD,Shopping in Midtown,2024-03-24,Midtown,shopping
exp1545,user_045,ACCOMMODATION,150.97,USD,Hotel/Hostel in Harbor,2024-03-25,Harbor,travel
exp1546,user_046,FOOD,47.37,USD,Coffee break in Uptown,2024-03-26,Uptown,meal
exp1547,user_047,ACTIVITIES,82.13,USD,Tour/Adventure activity in Old Town,2024-03-27,Old Town,activities
exp1548,user_048,NIGHTLIFE,98.24,USD,Bar/Club in Suburban,2024-03-28,Suburban,nightlife
exp1549,user_049,DINING,65.13,USD,Dining experience in Harbor,2024-03-29,Harbor,meal
exp1550,user_050,ACCOMMODATION,154.25,USD,Hotel/Hostel in Plaza District,2024-03-30,Plaza District,travel
exp1551,user_001,ENTERTAINMENT,31.69,USD,Concert/Movie/Show in Downtown,2024-03-31,Downtown,entertainment
exp1552,user_002,ACCOMMODATION,91.56,USD,Hotel/Hostel in Chinatown,2024-04-01,Chinatown,travel
exp1553,user_003,TRANSPORT,86.94,USD,Taxi/Bus/Train rides in Uptown,2024-04-02,Uptown,travel
exp1554,user_004,NIGHTLIFE,88.18,USD,Bar/Club in Plaza District,2024-04-03,Plaza District,nightlife
exp1555,user_005,SHOPPING,156.81,USD,Shopping in Downtown,2024-04-04,Downtown,shopping
exp1556,user_006,NIGHTLIFE,50.48,USD,Bar/Club in Old Town,2024-04-05,Old Town,nightlife
exp1557,user_007,ACCOMMODATION,218.7,USD,Hotel/Hostel in Beach Area,2024-04-06,Beach Area,travel
exp1558,user_008,ACTIVITIES,139.25,USD,Tour/Adventure activity in Plaza District,2024-04-07,Plaza District,activities
exp1559,user_009,TRANSPORT,12.56,USD,Taxi/Bus/Train rides in Suburban,2024-04-08,Suburban,travel
exp1560,user_010,FOOD,69.26,USD,Dessert in Uptown,2024-04-09,Uptown,meal
exp1561,user_011,SHOPPING,106.5,USD,Shopping in Old Town,2024-04-10,Old Town,shopping
exp1562,user_012,FOOD,13.69,USD,Lunch at restaurant in Chinatown,2024-04-11,Chinatown,meal
exp1563,user_013,SHOPPING,170.65,USD,Shopping in Arts District,2024-04-12,Arts District,shopping
exp1564,user_014,SHOPPING,70.29,USD,Shopping in Old Town,2024-04-13,Old Town,shopping
exp1565,user_015,DINING,44.88,USD,Dining experience in Plaza District,2024-04-14,Plaza District,meal
exp1566,user_016,FOOD,72.97,USD,Lunch at restaurant in Plaza District,2024-04-15,Plaza District,meal
exp1567,user_017,FOOD,38.85,USD,Breakfast in Midtown,2024-04-16,Midtown,meal
exp1568,user_018,FOOD,14.19,USD,Snack in Uptown,2024-04-17,Uptown,meal
exp1569,user_019,ACCOMMODATION,135.25,USD,Hotel/Hostel in Beach Area,2024-04-18,Beach Area,travel
exp1570,user_020,ACTIVITIES,31.21,USD,Tour/Adventure activity in Midtown,2024-04-19,Midtown,activities
exp1571,user_021,ACCOMMODATION,170.44,USD,Hotel/Hostel in Old Town,2024-04-20,Old Town,travel
exp1572,user_022,ENTERTAINMENT,53.5,USD,Concert/Movie/Show in Uptown,2024-04-21,Uptown,entertainment
exp1573,user_023,DINING,50.69,USD,Dining experience in Uptown,2024-04-22,Uptown,meal
exp1574,user_024,ACTIVITIES,133.78,USD,Tour/Adventure activity in Midtown,2024-04-23,Midtown,activities
exp1575,user_025,ACTIVITIES,141.15,USD,Tour/Adventure activity in Suburban,2024-04-24,Suburban,activities
exp1576,user_026,ACTIVITIES,87.9,USD,Tour/Adventure activity in Plaza District,2024-04-25,Plaza District,activities
exp1577,user_027,NIGHTLIFE,64.1,USD,Bar/Club in Midtown,2024-04-26,Midtown,nightlife
exp1578,user_028,SHOPPING,153.35,USD,Shopping in Beach Area,2024-04-27,Beach Area,shopping
exp1579,user_029,ACCOMMODATION,295.51,USD,Hotel/Hostel in Suburban,2024-04-28,Suburban,travel
exp1580,user_030,SHOPPING,29.76,USD,Shopping in Old Town,2024-04-29,Old Town,shopping
exp1581,user_031,DINING,40.44,USD,Dining experience in Plaza District,2024-04-30,Plaza District,meal
exp1582,user_032,ACCOMMODATION,111.36,USD,Hotel/Hostel in Downtown,2024-05-01,Downtown,travel
exp1583,user_033,ACTIVITIES,135.81,USD,Tour/Adventure activity in Harbor,2024-05-02,Harbor,activities
exp1584,user_034,SHOPPING,83.62,USD,Shopping in Uptown,2024-05-03,Uptown,shopping
exp1585,user_035,NIGHTLIFE,81.11,USD,Bar/Club in Old Town,2024-05-04,Old Town,nightlife
exp1586,user_036,NIGHTLIFE,16.15,USD,Bar/Club in Downtown,2024-05-05,Downtown,nightlife
exp1587,user_037,DINING,68.11,USD,Dining experience in Downtown,2024-05-06,Downtown,meal
exp1588,user_038,NIGHTLIFE,92.35,USD,Bar/Club in Arts District,2024-05-07,Arts District,nightlife
exp1589,user_039,SHOPPING,65.29,USD,Shopping in Harbor,2024-05-08,Harbor,shopping
exp1590,user_040,SHOPPING,33.02,USD,Shopping in Uptown,2024-05-09,Uptown,shopping
exp1591,user_041,FOOD,49.15,USD,Breakfast in Chinatown,2024-05-10,Chinatown,meal
exp1592,user_042,DINING,39.26,USD,Dining experience in Old Town,2024-05-11,Old Town,meal
exp1593,user_043,DINING,77.36,USD,Dining experience in Uptown,2024-05-12,Uptown,meal
exp1594,user_044,FOOD,23.06,USD,Breakfast in Old Town,2024-05-13,Old Town,meal
exp1595,user_045,TRANSPORT,53.66,USD,Taxi/Bus/Train rides in Harbor,2024-05-14,Harbor,travel
exp1596,user_046,FOOD,51.78,USD,Coffee break in Beach Area,2024-05-15,Beach Area,meal
exp1597,user_047,TRANSPORT,83.45,USD,Taxi/Bus/Train rides in Arts District,2024-05-16,Arts District,travel
exp1598,user_048,DINING,90.83,USD,Dining experience in Chinatown,2024-05-17,Chinatown,meal
exp1599,user_049,ACTIVITIES,112.74,USD,Tour/Adventure activity in Old Town,2024-05-18,Old Town,activities
exp1600,user_050,ACTIVITIES,171.5,USD,Tour/Adventure activity in Midtown,2024-05-19,Midtown,activities
exp1601,user_001,NIGHTLIFE,85.25,USD,Bar/Club in Beach Area,2024-05-20,Beach Area,nightlife
exp1602,user_002,ACCOMMODATION,285.97,USD,Hotel/Hostel in Harbor,2024-05-21,Harbor,travel
exp1603,user_003,DINING,68.2,USD,Dining experience in Suburban,2024-05-22,Suburban,meal
exp1604,user_004,NIGHTLIFE,87.68,USD,Bar/Club in Midtown,2024-05-23,Midtown,nightlife
exp1605,user_005,DINING,26.81,USD,Dining experience in Uptown,2024-05-24,Uptown,meal
exp1606,user_006,DINING,66.47,USD,Dining experience in Beach Area,2024-05-25,Beach Area,meal
exp1607,user_007,ENTERTAINMENT,32.48,USD,Concert/Movie/Show in Old Town,2024-05-26,Old Town,entertainment
exp1608,user_008,DINING,71.72,USD,Dining experience in Beach Area,2024-05-27,Beach Area,meal
exp1609,user_009,SHOPPING,163.71,USD,Shopping in Midtown,2024-05-28,Midtown,shopping
exp1610,user_010,ACCOMMODATION,215.15,USD,Hotel/Hostel in Chinatown,2024-05-29,Chinatown,travel
exp1611,user_011,ACCOMMODATION,109.05,USD,Hotel/Hostel in Old Town,2024-05-30,Old Town,travel
exp1612,user_012,TRANSPORT,50.92,USD,Taxi/Bus/Train rides in Suburban,2024-05-31,Suburban,travel
exp1613,user_013,DINING,45.41,USD,Dining experience in Beach Area,2024-06-01,Beach Area,meal
exp1614,user_014,DINING,28.93,USD,Dining experience in Beach Area,2024-06-02,Beach Area,meal
exp1615,user_015,ACTIVITIES,42.32,USD,Tour/Adventure activity in Uptown,2024-06-03,Uptown,activities
exp1616,user_016,NIGHTLIFE,47.63,USD,Bar/Club in Plaza District,2024-06-04,Plaza District,nightlife
exp1617,user_017,SHOPPING,131.45,USD,Shopping in Plaza District,2024-06-05,Plaza District,shopping
exp1618,user_018,DINING,82.47,USD,Dining experience in Suburban,2024-06-06,Suburban,meal
exp1619,user_019,ENTERTAINMENT,73.56,USD,Concert/Movie/Show in Midtown,2024-06-07,Midtown,entertainment
exp1620,user_020,ENTERTAINMENT,87.7,USD,Concert/Movie/Show in Harbor,2024-06-08,Harbor,entertainment
exp1621,user_021,ENTERTAINMENT,73.62,USD,Concert/Movie/Show in Beach Area,2024-06-09,Beach Area,entertainment
exp1622,user_022,TRANSPORT,71.53,USD,Taxi/Bus/Train rides in Beach Area,2024-06-10,Beach Area,travel
exp1623,user_023,TRANSPORT,62.79,USD,Taxi/Bus/Train rides in Uptown,2024-06-11,Uptown,travel
exp1624,user_024,ENTERTAINMENT,140.27,USD,Concert/Movie/Show in Midtown,2024-06-12,Midtown,entertainment
exp1625,user_025,TRANSPORT,22.56,USD,Taxi/Bus/Train rides in Harbor,2024-06-13,Harbor,travel
exp1626,user_026,ACTIVITIES,177.81,USD,Tour/Adventure activity in Plaza District,2024-06-14,Plaza District,activities
exp1627,user_027,FOOD,57.88,USD,Lunch at restaurant in Harbor,2024-06-15,Harbor,meal
exp1628,user_028,ENTERTAINMENT,86.19,USD,Concert/Movie/Show in Chinatown,2024-06-16,Chinatown,entertainment
exp1629,user_029,DINING,63.19,USD,Dining experience in Downtown,2024-06-17,Downtown,meal
exp1630,user_030,DINING,52.78,USD,Dining experience in Midtown,2024-06-18,Midtown,meal
exp1631,user_031,SHOPPING,198.85,USD,Shopping in Suburban,2024-06-19,Suburban,shopping
exp1632,user_032,ENTERTAINMENT,35.13,USD,Concert/Movie/Show in Midtown,2024-06-20,Midtown,entertainment
exp1633,user_033,SHOPPING,57.49,USD,Shopping in Harbor,2024-06-21,Harbor,shopping
exp1634,user_034,FOOD,12.71,USD,Coffee break in Arts District,2024-06-22,Arts District,meal
exp1635,user_035,TRANSPORT,35.1,USD,Taxi/Bus/Train rides in Arts District,2024-06-23,Arts District,travel
exp1636,user_036,SHOPPING,31.64,USD,Shopping in Old Town,2024-06-24,Old Town,shopping
exp1637,user_037,NIGHTLIFE,95.41,USD,Bar/Club in Uptown,2024-06-25,Uptown,nightlife
exp1638,user_038,FOOD,55.67,USD,Street food in Downtown,2024-06-26,Downtown,meal
exp1639,user_039,ACTIVITIES,149.38,USD,Tour/Adventure activity in Old Town,2024-06-27,Old Town,activities
exp1640,user_040,ENTERTAINMENT,114.07,USD,Concert/Movie/Show in Downtown,2024-06-28,Downtown,entertainment
exp1641,user_041,TRANSPORT,18.31,USD,Taxi/Bus/Train rides in Midtown,2024-06-29,Midtown,travel
exp1642,user_042,SHOPPING,81.42,USD,Shopping in Beach Area,2024-06-30,Beach Area,shopping
exp1643,user_043,SHOPPING,58.95,USD,Shopping in Chinatown,2024-07-01,Chinatown,shopping
exp1644,user_044,FOOD,77.75,USD,Dessert in Midtown,2024-07-02,Midtown,meal
exp1645,user_045,NIGHTLIFE,84.7,USD,Bar/Club in Arts District,2024-07-03,Arts District,nightlife
exp1646,user_046,SHOPPING,125.31,USD,Shopping in Chinatown,2024-07-04,Chinatown,shopping
exp1647,user_047,SHOPPING,180.6,USD,Shopping in Chinatown,2024-07-05,Chinatown,shopping
exp1648,user_048,ACTIVITIES,26.16,USD,Tour/Adventure activity in Midtown,2024-07-06,Midtown,activities
exp1649,user_049,ACCOMMODATION,217.26,USD,Hotel/Hostel in Arts District,2024-07-07,Arts District,travel
exp1650,user_050,ACCOMMODATION,147.55,USD,Hotel/Hostel in Midtown,2024-07-08,Midtown,travel
exp1651,user_001,DINING,69.32,USD,Dining experience in Arts District,2024-07-09,Arts District,meal
exp1652,user_002,SHOPPING,192.26,USD,Shopping in Suburban,2024-07-10,Suburban,shopping
exp1653,user_003,ACTIVITIES,131.16,USD,Tour/Adventure activity in Old Town,2024-07-11,Old Town,activities
exp1654,user_004,FOOD,10.38,USD,Dinner at restaurant in Uptown,2024-07-12,Uptown,meal
exp1655,user_005,ACCOMMODATION,295.09,USD,Hotel/Hostel in Midtown,2024-07-13,Midtown,travel
exp1656,user_006,NIGHTLIFE,97.16,USD,Bar/Club in Downtown,2024-07-14,Downtown,nightlife
exp1657,user_007,NIGHTLIFE,72.61,USD,Bar/Club in Uptown,2024-07-15,Uptown,nightlife
exp1658,user_008,ENTERTAINMENT,44.88,USD,Concert/Movie/Show in Arts District,2024-07-16,Arts District,entertainment
exp1659,user_009,ACCOMMODATION,275.19,USD,Hotel/Hostel in Chinatown,2024-07-17,Chinatown,travel
exp1660,user_010,ACCOMMODATION,164.1,USD,Hotel/Hostel in Plaza District,2024-07-18,Plaza District,travel
exp1661,user_011,ACCOMMODATION,74.35,USD,Hotel/Hostel in Uptown,2024-07-19,Uptown,travel
exp1662,user_012,ACCOMMODATION,240.26,USD,Hotel/Hostel in Arts District,2024-07-20,Arts District,travel
exp1663,user_013,ACCOMMODATION,70.11,USD,Hotel/Hostel in Beach Area,2024-07-21,Beach Area,travel
exp1664,user_014,SHOPPING,194.81,USD,Shopping in Harbor,2024-07-22,Harbor,shopping
exp1665,user_015,ACCOMMODATION,274.66,USD,Hotel/Hostel in Suburban,2024-07-23,Suburban,travel
exp1666,user_016,NIGHTLIFE,35.51,USD,Bar/Club in Midtown,2024-07-24,Midtown,nightlife
exp1667,user_017,TRANSPORT,55.62,USD,Taxi/Bus/Train rides in Arts District,2024-07-25,Arts District,travel
exp1668,user_018,ENTERTAINMENT,125.84,USD,Concert/Movie/Show in Old Town,2024-07-26,Old Town,entertainment
exp1669,user_019,FOOD,52.2,USD,Dessert in Midtown,2024-07-27,Midtown,meal
exp1670,user_020,TRANSPORT,63.64,USD,Taxi/Bus/Train rides in Downtown,2024-07-28,Downtown,travel
exp1671,user_021,ACTIVITIES,169.44,USD,Tour/Adventure activity in Midtown,2024-07-29,Midtown,activities
exp1672,user_022,NIGHTLIFE,91.29,USD,Bar/Club in Old Town,2024-07-30,Old Town,nightlife
exp1673,user_023,ACTIVITIES,116.28,USD,Tour/Adventure activity in Plaza District,2024-07-31,Plaza District,activities
exp1674,user_024,TRANSPORT,48.35,USD,Taxi/Bus/Train rides in Uptown,2024-08-01,Uptown,travel
exp1675,user_025,NIGHTLIFE,69.49,USD,Bar/Club in Chinatown,2024-08-02,Chinatown,nightlife
exp1676,user_026,TRANSPORT,70.17,USD,Taxi/Bus/Train rides in Chinatown,2024-08-03,Chinatown,travel
exp1677,user_027,ACCOMMODATION,174.59,USD,Hotel/Hostel in Harbor,2024-08-04,Harbor,travel
exp1678,user_028,DINING,97.99,USD,Dining experience in Suburban,2024-08-05,Suburban,meal
exp1679,user_029,ACCOMMODATION,100.31,USD,Hotel/Hostel in Old Town,2024-08-06,Old Town,travel
exp1680,user_030,FOOD,39.59,USD,Street food in Old Town,2024-08-07,Old Town,meal
exp1681,user_031,TRANSPORT,89.04,USD,Taxi/Bus/Train rides in Harbor,2024-08-08,Harbor,travel
exp1682,user_032,ACCOMMODATION,70.18,USD,Hotel/Hostel in Uptown,2024-08-09,Uptown,travel
exp1683,user_033,NIGHTLIFE,58.35,USD,Bar/Club in Plaza District,2024-08-10,Plaza District,nightlife
exp1684,user_034,SHOPPING,66.57,USD,Shopping in Old Town,2024-08-11,Old Town,shopping
exp1685,user_035,NIGHTLIFE,61.6,USD,Bar/Club in Uptown,2024-08-12,Uptown,nightlife
exp1686,user_036,ACCOMMODATION,92.1,USD,Hotel/Hostel in Uptown,2024-08-13,Uptown,travel
exp1687,user_037,ACTIVITIES,74.55,USD,Tour/Adventure activity in Beach Area,2024-08-14,Beach Area,activities
exp1688,user_038,ACTIVITIES,67.57,USD,Tour/Adventure activity in Midtown,2024-08-15,Midtown,activities
exp1689,user_039,SHOPPING,143.12,USD,Shopping in Harbor,2024-08-16,Harbor,shopping
exp1690,user_040,ENTERTAINMENT,126.22,USD,Concert/Movie/Show in Uptown,2024-08-17,Uptown,entertainment
exp1691,user_041,ENTERTAINMENT,20.12,USD,Concert/Movie/Show in Chinatown,2024-08-18,Chinatown,entertainment
exp1692,user_042,DINING,86.26,USD,Dining experience in Beach Area,2024-08-19,Beach Area,meal
exp1693,user_043,ACCOMMODATION,210.5,USD,Hotel/Hostel in Uptown,2024-08-20,Uptown,travel
exp1694,user_044,ACCOMMODATION,157.54,USD,Hotel/Hostel in Suburban,2024-08-21,Suburban,travel
exp1695,user_045,ACCOMMODATION,261.19,USD,Hotel/Hostel in Midtown,2024-08-22,Midtown,travel
exp1696,user_046,SHOPPING,21.84,USD,Shopping in Suburban,2024-08-23,Suburban,shopping
exp1697,user_047,SHOPPING,101.27,USD,Shopping in Arts District,2024-08-24,Arts District,shopping
exp1698,user_048,ACCOMMODATION,109.4,USD,Hotel/Hostel in Downtown,2024-08-25,Downtown,travel
exp1699,user_049,FOOD,57.98,USD,Coffee break in Uptown,2024-08-26,Uptown,meal
exp1700,user_050,ENTERTAINMENT,68.94,USD,Concert/Movie/Show in Suburban,2024-08-27,Suburban,entertainment
exp1701,user_001,ENTERTAINMENT,41.71,USD,Concert/Movie/Show in Beach Area,2024-08-28,Beach Area,entertainment
exp1702,user_002,ACCOMMODATION,288.3,USD,Hotel/Hostel in Plaza District,2024-08-29,Plaza District,travel
exp1703,user_003,DINING,59.44,USD,Dining experience in Uptown,2024-08-30,Uptown,meal
exp1704,user_004,NIGHTLIFE,56.63,USD,Bar/Club in Harbor,2024-08-31,Harbor,nightlife
exp1705,user_005,ACCOMMODATION,283.2,USD,Hotel/Hostel in Downtown,2024-09-01,Downtown,travel
exp1706,user_006,ACCOMMODATION,241.8,USD,Hotel/Hostel in Harbor,2024-09-02,Harbor,travel
exp1707,user_007,SHOPPING,96.38,USD,Shopping in Beach Area,2024-09-03,Beach Area,shopping
exp1708,user_008,ACTIVITIES,164.28,USD,Tour/Adventure activity in Plaza District,2024-09-04,Plaza District,activities
exp1709,user_009,DINING,26.44,USD,Dining experience in Chinatown,2024-09-05,Chinatown,meal
exp1710,user_010,DINING,85.47,USD,Dining experience in Arts District,2024-09-06,Arts District,meal
exp1711,user_011,DINING,97.91,USD,Dining experience in Plaza District,2024-09-07,Plaza District,meal
exp1712,user_012,ACCOMMODATION,251.31,USD,Hotel/Hostel in Downtown,2024-09-08,Downtown,travel
exp1713,user_013,NIGHTLIFE,47.2,USD,Bar/Club in Plaza District,2024-09-09,Plaza District,nightlife
exp1714,user_014,TRANSPORT,58.3,USD,Taxi/Bus/Train rides in Arts District,2024-09-10,Arts District,travel
exp1715,user_015,DINING,28.18,USD,Dining experience in Harbor,2024-09-11,Harbor,meal
exp1716,user_016,ACTIVITIES,30.89,USD,Tour/Adventure activity in Midtown,2024-09-12,Midtown,activities
exp1717,user_017,FOOD,45.94,USD,Café meal in Beach Area,2024-09-13,Beach Area,meal
exp1718,user_018,ENTERTAINMENT,116.33,USD,Concert/Movie/Show in Suburban,2024-09-14,Suburban,entertainment
exp1719,user_019,DINING,88.23,USD,Dining experience in Harbor,2024-09-15,Harbor,meal
exp1720,user_020,SHOPPING,148.01,USD,Shopping in Beach Area,2024-09-16,Beach Area,shopping
exp1721,user_021,SHOPPING,69.28,USD,Shopping in Harbor,2024-09-17,Harbor,shopping
exp1722,user_022,SHOPPING,124.19,USD,Shopping in Suburban,2024-09-18,Suburban,shopping
exp1723,user_023,ENTERTAINMENT,62.68,USD,Concert/Movie/Show in Uptown,2024-09-19,Uptown,entertainment
exp1724,user_024,DINING,23.03,USD,Dining experience in Suburban,2024-09-20,Suburban,meal
exp1725,user_025,ACCOMMODATION,90.36,USD,Hotel/Hostel in Chinatown,2024-09-21,Chinatown,travel
exp1726,user_026,DINING,68.85,USD,Dining experience in Old Town,2024-09-22,Old Town,meal
exp1727,user_027,TRANSPORT,99.75,USD,Taxi/Bus/Train rides in Harbor,2024-09-23,Harbor,travel
exp1728,user_028,ENTERTAINMENT,48.78,USD,Concert/Movie/Show in Plaza District,2024-09-24,Plaza District,entertainment
exp1729,user_029,DINING,97.91,USD,Dining experience in Plaza District,2024-09-25,Plaza District,meal
exp1730,user_030,ACTIVITIES,80.5,USD,Tour/Adventure activity in Midtown,2024-09-26,Midtown,activities
exp1731,user_031,ACTIVITIES,131.16,USD,Tour/Adventure activity in Plaza District,2024-09-27,Plaza District,activities
exp1732,user_032,DINING,35.19,USD,Dining experience in Midtown,2024-09-28,Midtown,meal
exp1733,user_033,TRANSPORT,41.9,USD,Taxi/Bus/Train rides in Old Town,2024-09-29,Old Town,travel
exp1734,user_034,ACTIVITIES,98.04,USD,Tour/Adventure activity in Old Town,2024-09-30,Old Town,activities
exp1735,user_035,FOOD,66.19,USD,Dessert in Plaza District,2024-10-01,Plaza District,meal
exp1736,user_036,DINING,92.68,USD,Dining experience in Beach Area,2024-10-02,Beach Area,meal
exp1737,user_037,ENTERTAINMENT,57.14,USD,Concert/Movie/Show in Beach Area,2024-10-03,Beach Area,entertainment
exp1738,user_038,FOOD,47.98,USD,Café meal in Uptown,2024-10-04,Uptown,meal
exp1739,user_039,TRANSPORT,45.67,USD,Taxi/Bus/Train rides in Midtown,2024-10-05,Midtown,travel
exp1740,user_040,ACCOMMODATION,97.42,USD,Hotel/Hostel in Suburban,2024-10-06,Suburban,travel
exp1741,user_041,FOOD,13.31,USD,Coffee break in Plaza District,2024-10-07,Plaza District,meal
exp1742,user_042,NIGHTLIFE,67.81,USD,Bar/Club in Plaza District,2024-10-08,Plaza District,nightlife
exp1743,user_043,NIGHTLIFE,86.45,USD,Bar/Club in Suburban,2024-10-09,Suburban,nightlife
exp1744,user_044,SHOPPING,194.01,USD,Shopping in Chinatown,2024-10-10,Chinatown,shopping
exp1745,user_045,ACTIVITIES,154.7,USD,Tour/Adventure activity in Beach Area,2024-10-11,Beach Area,activities
exp1746,user_046,FOOD,43.16,USD,Snack in Arts District,2024-10-12,Arts District,meal
exp1747,user_047,NIGHTLIFE,58.25,USD,Bar/Club in Suburban,2024-10-13,Suburban,nightlife
exp1748,user_048,ENTERTAINMENT,114.4,USD,Concert/Movie/Show in Chinatown,2024-10-14,Chinatown,entertainment
exp1749,user_049,ENTERTAINMENT,61.96,USD,Concert/Movie/Show in Arts District,2024-10-15,Arts District,entertainment
exp1750,user_050,DINING,84.07,USD,Dining experience in Harbor,2024-10-16,Harbor,meal
exp1751,user_001,SHOPPING,75.71,USD,Shopping in Suburban,2024-10-17,Suburban,shopping
exp1752,user_002,DINING,34.63,USD,Dining experience in Old Town,2024-10-18,Old Town,meal
exp1753,user_003,TRANSPORT,97.98,USD,Taxi/Bus/Train rides in Chinatown,2024-10-19,Chinatown,travel
exp1754,user_004,FOOD,48.81,USD,Snack in Downtown,2024-10-20,Downtown,meal
exp1755,user_005,ACTIVITIES,77.67,USD,Tour/Adventure activity in Plaza District,2024-10-21,Plaza District,activities
exp1756,user_006,ACCOMMODATION,273.47,USD,Hotel/Hostel in Chinatown,2024-10-22,Chinatown,travel
exp1757,user_007,ACTIVITIES,182.58,USD,Tour/Adventure activity in Plaza District,2024-10-23,Plaza District,activities
exp1758,user_008,ACTIVITIES,143.7,USD,Tour/Adventure activity in Suburban,2024-10-24,Suburban,activities
exp1759,user_009,SHOPPING,42.9,USD,Shopping in Plaza District,2024-10-25,Plaza District,shopping
exp1760,user_010,FOOD,70.48,USD,Breakfast in Plaza District,2024-10-26,Plaza District,meal
exp1761,user_011,NIGHTLIFE,66.78,USD,Bar/Club in Arts District,2024-10-27,Arts District,nightlife
